cluster_type,cluster_id,member_count,document_count,documents,sample_text,member_block_ids
template,TEMPLATE-074,2,2,netgear-r6350.pdf;netgear-raxe500.pdf,"If you are unable to log in to the router from a computer or mobile device on your local network, check the following: • If you are using an Ethernet-connected computer, check the cable connection between the computer and the router. • If you are using a WiFi-enabled computer or mobile device, check",5fb6c324-9a3a-55a6-9e85-b28426238725;8087d250-adb2-53bb-9dfa-1b13d152b70f
template,TEMPLATE-075,3,3,netgear-rax120.pdf;netgear-rax50.pdf;netgear-xr500.pdf,"If you attach a USB storage device to a USB port on your router, after you make a VPN connection from a remote VPN client device to your home router, you can access the USB storage device. Because the router supports ReadySHARE, the USB storage device might display as a ReadySHARE network device on ",d2bbd29c-7588-5dda-ab46-69b0612cd939;e4793bd4-59b5-52d0-920d-53bb5dce9e7e;b52c2b46-34b2-5895-8c27-5cce3f9bf7a2
template,TEMPLATE-076,4,4,netgear-r6350.pdf;netgear-rax120.pdf;netgear-rax50.pdf;netgear-raxe500.pdf,"If you can access your router but not the Internet, check to see if the router can obtain a WAN IP address from your Internet service provider (ISP). Unless your ISP provides a fixed IP address, your router requests an IP address from the ISP. You can determine whether the request was successful usi",79822e37-5591-59b3-a4e6-be796ba4abbf;d391fad6-8f89-528c-9e77-629049ac978d;2e503aca-cddf-5ed3-a289-418796446caa;5a769757-9259-5e7d-a074-d43a51ab587f
template,TEMPLATE-077,2,2,netgear-r7000.pdf;netgear-raxe500.pdf,"If you host a web server on your local network, you can use port forwarding to allow web requests from anyone on the Internet to reach your web server. **To make a local web server public:** 1. Assign your web server either a fixed IP address or a dynamic IP address using DHCP address reservation. I",8fb3463d-a069-5c1d-8787-b235603f7b98;24c6ea43-a239-5e8d-9b53-29c068ae921d
template,TEMPLATE-078,2,2,netgear-rax120.pdf;netgear-rax50.pdf,"If you host a web server on your local network, you can use port forwarding to allow web requests from anyone on the Internet to reach your web server. **To make a local web server public:** 1. Assign your web server either a fixed IP address or a dynamic IP address using DHCP address reservation. I",10f082e0-460d-59c2-bf25-090a7b36a4a8;34ec1d15-40f7-55a5-9772-135ebc91324b
template,TEMPLATE-079,6,6,netgear-r6350.pdf;netgear-r7000.pdf;netgear-rax120.pdf;netgear-rax50.pdf;netgear-raxe500.pdf;netgear-xr500.pdf,"If you must restart your network, follow this sequence: 1. Turn off and unplug the modem. 2. Turn off the router. 3. Plug in the modem and turn it on. Wait two minutes. 4. Turn on the router and wait two minutes.",43ee9cdf-ae9a-5b3c-bbe5-ecde0e3d2cfe;f2289449-f54e-5af6-8243-762118ef305b;b9cf44a4-e860-572b-8735-b26e1fc948db;63debb74-88a8-5b3c-bde8-04a677ac56c7;494eba00-b9d1-5fec-898e-b212c6f28baf;2dd1fac5-3a25-5232-a837-397b1df3fb63
template,TEMPLATE-080,2,2,netgear-rax120.pdf;netgear-rax50.pdf,"If you set up an access control list (ACL) that allows all new devices to access the network, you can add new devices that must be blocked from accessing the network, remove old devices, or change whether devices that were blocked must now be allowed when they try to connect to the network. **To man",330f9cde-2ef3-5107-845b-787b8a83d077;bf4b489e-adc8-5174-a565-5fb7e6fec6b3
template,TEMPLATE-081,2,2,netgear-rax120.pdf;netgear-rax50.pdf,"If you set up an access control list (ACL) that blocks all new devices from accessing the network, you can add new devices that must be allowed access to the network, remove old devices, or change whether devices that were allowed must now be blocked when they try to connect to the network. For exam",9e1b8836-d9ff-5b1f-97fe-d96700d0cb4f;03914fcb-62c9-5345-8ab2-2475379fe1be
template,TEMPLATE-082,2,2,netgear-r6350.pdf;netgear-raxe500.pdf,"If you set up the password recovery feature, you can recover your router admin password. **To recover your router admin password:** 1. Launch a web browser from a computer or mobile device that is connected to the router network. 2. Enter **http://www.routerlogin.net**. A login window opens. 3. Clic",d8ba1e3e-620a-512e-9520-6dc227ac38a9;74e81b42-e270-5395-8fc5-cb0aa1f6e692
template,TEMPLATE-083,3,3,netgear-rax120.pdf;netgear-rax50.pdf;netgear-xr500.pdf,"If you set up the password reset feature, you can reset your router admin password if you forgot it. This reset process is supported in Chrome, Safari, Firefox, Edge, and Internet Explorer. **To reset your router admin password:** 1. Launch a web browser from a computer or mobile device that is conn",e0f74f33-f3bc-53bb-9b93-f1038c32fed8;18147ff5-671f-5083-b6be-4551aa2bb127;0438a1df-5691-5fa3-82cc-26cb251a9c49
template,TEMPLATE-084,3,3,netgear-rax120.pdf;netgear-rax50.pdf;netgear-raxe500.pdf,"If you used the **WiFi On/Off** button to turn off the WiFi radios, you can’t log in to the router to turn them back on. You must press the **WiFi On/Off** button again for two seconds to turn the WiFi radios back on. **To enable or disable the WiFi radios:** 1. Launch a web browser from a computer ",5776f539-59a4-5e4a-bf09-24bac9062168;b72d6035-0006-5730-97cb-266f12595623;183e963a-d605-5403-a4e2-b882de020cbb
template,TEMPLATE-085,4,4,netgear-r6350.pdf;netgear-rax120.pdf;netgear-rax50.pdf;netgear-raxe500.pdf,"If your computer or mobile device cannot connect to the router, make sure that the network settings of the computer or mobile device are correct. Computers and mobile devices must use network IP addresses on the same network as the router. By default, almost all computers and mobile devices are set ",d7f22ecf-daab-54fc-9de9-74703efb66a1;ec44b73a-1963-51b8-b170-5ef2511a7451;fe260b55-1994-59d9-a1d0-bc6b454ad9cc;6cc08877-270d-58a7-9e46-041f1014551a
template,TEMPLATE-086,4,4,netgear-r7000.pdf;netgear-rax120.pdf;netgear-rax50.pdf;netgear-raxe500.pdf,"If your home network includes a server, you can allow certain types of incoming traffic to reach the server. For example, you might want to make a local web server, FTP server, or game server visible and available to the Internet. The router can forward incoming traffic with specific protocols to co",2964524d-0fe7-5c92-a895-db23aa180ef3;f3732efc-ed7e-5ef1-abfe-e4193e034e51;6dccc913-551e-5c5e-97e3-4261d131f8e7;9332e733-b6f2-5a71-a061-651304cc5e8a
template,TEMPLATE-087,4,4,netgear-r6350.pdf;netgear-rax120.pdf;netgear-rax50.pdf;netgear-raxe500.pdf,"If your router can obtain an IP address but your computer is unable to load any web pages from the Internet, it might be for the following reasons: • The traffic meter is enabled, and the limit was reached. By configuring the traffic meter not to block Internet access when the traffic limit is reach",818e0932-f3ff-5602-b5b9-5f1d94d353ed;ff1f5340-8ce2-5c00-b61b-e404662096a4;e7004a46-44c8-5b2a-bb26-3cbaf8b649e4;c6ea10e7-ed27-5069-bcd1-0acf37e04e84
template,TEMPLATE-088,5,5,netgear-r6350.pdf;netgear-r7000.pdf;netgear-rax120.pdf;netgear-rax50.pdf;netgear-raxe500.pdf,"In pass-through mode, the router works as a Layer 2 Ethernet switch with two ports (LAN and WAN Ethernet ports) for IPv6 packets. The router does not process any IPv6 header packets. **To set up a pass-through IPv6 Internet connection:** 1. Launch a web browser from a computer or mobile device that ",8f1462da-3007-5dbb-8290-b50deba4b7d6;ec4bf452-0be9-5d97-8612-be4bb085ebde;f02b327f-e424-5fbd-884a-afa982cfba97;8c9913a4-92ae-5ea2-9c4b-f2b8953ac4a7;9f527e50-06ce-5289-b717-6813e40cf2ee
template,TEMPLATE-089,7,7,netgear-r6350.pdf;netgear-r7000.pdf;netgear-rax120.pdf;netgear-rax50.pdf;netgear-raxe500.pdf;netgear-rbk852.pdf;netgear-xr500.pdf,"Internet service providers (ISPs) assign numbers called IP addresses to identify each Internet account. Most ISPs use dynamically assigned IP addresses. This means that the IP address can change at any time. You can use the IP address to access your network remotely, but most people don’t know what ",4f7d7162-6e6c-573c-b8fb-9e4ab9d5cff3;0cd60313-0ac6-5467-b3c5-3f1740db1866;6ca6151d-13b9-5a1c-8cde-e22461da51f4;45cd04ed-08f5-57ef-b280-00505e1010d3;11879f1f-745d-56ee-9c96-52ce7f49fa15;1699471e-281e-5f2d-8c2b-8326ba3ec60a;f5bc8af4-e1db-5025-82b3-d2be01944b28
template,TEMPLATE-090,7,7,netgear-r6350.pdf;netgear-r7000.pdf;netgear-rax120.pdf;netgear-rax50.pdf;netgear-raxe500.pdf;netgear-rbk852.pdf;netgear-xr500.pdf,IPv6 addresses are denoted by eight groups of hexadecimal quartets that are separated by colons. You can reduce any four-digit group of zeros within an IPv6 address to a single zero or omit it. The following errors invalidate an IPv6 address: • More than eight groups of hexadecimal quartets • More t,b60ce24d-2b57-52a7-93ab-556a06485338;28b68112-abb7-5350-b4ea-76283efa50fc;91f0bcc3-caab-5a3a-8895-c02fc23ee069;1c001bc4-2e58-5ca4-ace1-c1b6b442ea8e;f0182d51-1c14-556f-8e18-ceb6082c2188;de3de3b9-79ad-5fbc-9db0-88299436c0c8;38a1748c-19a7-561f-abc7-68725a8af5bb
template,TEMPLATE-091,2,2,netgear-r6350.pdf;netgear-r7000.pdf,"iTunes server lets you play music from a USB device that is connected to a USB port on your router with iTunes on your Windows-based or Mac computer or with the Apple Remote app on your iPhone or iPad. You can also use the Apple Remote app from an iPhone or iPad to play music on any AirPlay devices,",10572b97-0b15-53b9-a7a2-9ba93dbb012b;a47b32ec-f5e2-5bf0-bfd9-5792c2a864cf
template,TEMPLATE-092,4,4,netgear-r6350.pdf;netgear-rax120.pdf;netgear-rax50.pdf;netgear-raxe500.pdf,Make sure that the WiFi settings on the WiFi-enabled computer or mobile device and the router match exactly. The WiFi network name (SSID) and WiFi security settings of the router and the computer or mobile device must match exactly. WiFi passwords are case sensitive. If you set up an access control ,335ea183-1b40-5e35-af4b-f01b3137b0c1;f24fac39-a3db-5243-9d24-4986ad8e8cf1;39daa66a-c631-5cec-aaff-699fcdd0f47f;0ca599be-3824-5fb8-8b40-4109155a72b2
template,TEMPLATE-093,7,7,netgear-r6350.pdf;netgear-r7000.pdf;netgear-rax120.pdf;netgear-rax50.pdf;netgear-raxe500.pdf;netgear-rbk852.pdf;netgear-xr500.pdf,Most network devices and routers contain a ping utility that sends an echo request packet to the designated device. The device then responds with an echo reply. You can easily troubleshoot a network using the ping utility in your computer or workstation.,a2347ca2-0954-5c9e-9a7f-4c8ff58864c6;9c575d10-7b9c-5fb3-ba20-b369060e41f6;ab1f10d8-9170-5cf3-9dbc-62ef6cef64f3;688ede0a-7912-51aa-bc85-3ae9ad749feb;ecb94e9b-8113-57be-a66b-6812ae645af4;ad859cdb-151f-56e5-81be-13c742dc1180;978f26ee-238d-564d-9839-089955a716af
template,TEMPLATE-094,2,2,netgear-rax120.pdf;netgear-rax50.pdf,"Multiuser multiple input, multiple output (MU-MIMO) improves performance when many WiFi clients that are MU-MIMO-capable transfer data at the same time. For MU-MIMO to function, WiFi clients must support MU-MIMO, and they must be connected to a 5 GHz WiFi band. This feature is enabled by default, bu",707448cb-e251-5171-bcb7-c59e59d84350;6b12a27a-8d95-58fa-927d-e94061ea4bee
template,TEMPLATE-095,2,2,netgear-r7000.pdf;netgear-rax120.pdf,"NETGEAR ReadyCLOUD for routers lets you remotely access files stored on a USB storage device that is connected to the router. Before you can use ReadyCLOUD, you must create a ReadyCLOUD account and register your router. A ReadyCLOUD app is also available for Windows computers, Android mobile devices",305c7a86-7148-51b1-9c58-9999fae9c9ee;38c0dd5a-a3de-53af-887e-732226700ca3
template,TEMPLATE-096,2,2,netgear-r7000.pdf;netgear-raxe500.pdf,"Port triggering is a dynamic extension of port forwarding that is useful in these cases: • An application must use port forwarding to more than one local computer (but not simultaneously). • An application must open incoming ports that are different from the outgoing port. With port triggering, the ",b4371b0a-3b93-5a6a-bd82-bc95aab900b4;39a186b1-4107-5ef4-ae0a-c71e36ead2c4
template,TEMPLATE-097,2,2,netgear-rax120.pdf;netgear-rax50.pdf,"Port triggering is a dynamic extension of port forwarding that is useful in these cases: • An application must use port forwarding to more than one local computer (but not simultaneously). • An application must open incoming ports that are different from the outgoing port. With port triggering, the ",3ef239a3-580d-5a12-b6c9-965fe4c8f832;d2ce6d68-be58-52a1-9de8-9d40801ff7a5
template,TEMPLATE-098,4,4,netgear-r7000.pdf;netgear-rax120.pdf;netgear-rax50.pdf;netgear-xr500.pdf,"Power on your router and connect it to a modem. Figure 6. Cable your router **To cable your router:** 1. Unplug your modem, remove and reinsert the backup battery if it uses one, and then plug the modem back in. 2. Use the Ethernet cable to connect the modem to the yellow Internet port on the router",3358052a-815b-5201-a127-e92149644fca;c78de953-6132-5e83-a4fc-d17090c85112;b44981b7-18cf-5ed8-8dec-a23e367c49c5;03b606e7-5f2d-5679-abfc-0398b69beeab
template,TEMPLATE-099,5,5,netgear-r6350.pdf;netgear-rax120.pdf;netgear-rax50.pdf;netgear-raxe500.pdf;netgear-xr500.pdf,"ReadySHARE lets you access and share USB storage devices that are connected to a USB port on the router. (If your USB storage device uses special drivers, it is not compatible.) **To connect a USB device:** 1. Insert your USB storage device into a USB port on the router. 2. If your USB storage devic",c8cd836f-21f0-5e9c-9142-aaf7ffe962dc;bb9735df-2bc3-50f1-9fb8-2235613d714e;173e6efd-2c2c-5343-bad7-634d6de51907;40812aed-cd07-5dff-9ac0-4704875b0f45;7b507311-06c1-518a-b57f-17ce47a7dc19
template,TEMPLATE-100,2,2,netgear-rax120.pdf;netgear-rax50.pdf,Separate types of logins serve different purposes. It is important that you understand the differences so that you know which login to use when. Several types of logins are associated with the router: • **ISP login**. The login that your Internet service provider (ISP) gave you logs you in to your I,6af6a140-458c-5188-b116-2f8430c69437;c20a108c-c673-5740-9b8a-90c8cd8f8ede
template,TEMPLATE-101,5,5,netgear-r7000.pdf;netgear-rax120.pdf;netgear-rax50.pdf;netgear-raxe500.pdf;netgear-xr500.pdf,"Some application servers, such as FTP and IRC servers, send replies to multiple port numbers. Using port triggering, you can tell the router to open more incoming ports when a particular outgoing port starts a session. An example is Internet Relay Chat (IRC). Your computer connects to an IRC server ",22b781b9-3e62-5d72-85c4-4b17be894b0a;95629a49-e234-57fe-a432-51fea6617983;67f8eab0-6a22-5c7b-9f6c-d116e364dc33;b72b8a87-be82-5d91-abcf-ba7916883380;1986a281-97eb-584c-ae46-a548a955864f
template,TEMPLATE-102,4,4,netgear-r7000.pdf;netgear-rax120.pdf;netgear-rax50.pdf;netgear-raxe500.pdf,"Some devices, such as an IPTV, cannot function behind the router’s network address translation (NAT) service or firewall. Based on what your Internet service provider (ISP) requires, for the device to connect to the ISP’s network directly, you can enable the bridge between the device and the router’",a85df7c2-db4e-5745-a8f3-2ac8c356046e;26a25528-3154-594a-8ab6-476494dc4177;5d1ff882-17ea-5159-94ca-699aa504da56;0d3de1e7-d52d-58c5-a468-f3fed5427fed
template,TEMPLATE-103,2,2,netgear-r7000.pdf;netgear-xr500.pdf,"Some USB printer manufacturers (for example, HP and Lexmark) request that you do not connect the USB cable until the installation software prompts you to do so. **To install the driver and cable the printer:** 1. On each computer on your network that shares the USB printer, install the driver softwa",f9c4f561-2789-5188-b412-6b03a06edf0e;69fea750-3395-5117-94a8-14c9d400f3a6
template,TEMPLATE-104,4,4,netgear-r7000.pdf;netgear-rax120.pdf;netgear-rax50.pdf;netgear-raxe500.pdf,The 6rd protocol makes it possible to deploy IPv6 to sites using a service provider’s IPv4 network. 6rd uses the service provider’s own IPv6 address prefix. This limits the operational domain of 6rd to the service provider’s network and is under direct control of the service provider. The IPv6 servi,b4ea45d9-09f3-515c-9530-7531ea961c6b;063dbf2c-3f69-5f4e-b782-908e3f98521f;41a1822f-3f8a-56e0-bf8a-f9eccef671b6;a7957a76-de5a-53fb-92ac-f631eb9f1398
